# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
1000000 34 27000
  1 0.5 788.308 0.681927
  2 1.5 782.68 0.677059
  3 2.5 800.35 0.692344
  4 3.5 789.214 0.682711
  5 4.5 776.986 0.672133
  6 5.5 771.186 0.667116
  7 6.5 785.378 0.679393
  8 7.5 790.08 0.68346
  9 8.5 777.274 0.672382
  10 9.5 789.612 0.683055
  11 10.5 801.79 0.69359
  12 11.5 798.244 0.690522
  13 12.5 793.646 0.686545
  14 13.5 817.946 0.707566
  15 14.5 792.89 0.685891
  16 15.5 783.07 0.677396
  17 16.5 797.728 0.690076
  18 17.5 781.84 0.676332
  19 18.5 806.754 0.697884
  20 19.5 785.288 0.679315
  21 20.5 813.644 0.703844
  22 21.5 795.332 0.688003
  23 22.5 797.196 0.689616
  24 23.5 796.974 0.689424
  25 24.5 800.952 0.692865
  26 25.5 802.608 0.694298
  27 26.5 782.704 0.67708
  28 27.5 787.566 0.681285
  29 28.5 801.988 0.693761
  30 29.5 787.812 0.681498
  31 30.5 807.516 0.698543
  32 31.5 800.948 0.692862
  33 32.5 812.766 0.703085
  34 33.5 801.73 0.693538
2000000 34 54000
  1 0.5 784.085 0.678274
  2 1.5 790.229 0.683589
  3 2.5 788.756 0.682315
  4 3.5 777.639 0.672698
  5 4.5 775.506 0.670853
  6 5.5 784.682 0.678791
  7 6.5 783.121 0.67744
  8 7.5 795.253 0.687935
  9 8.5 782.975 0.677314
  10 9.5 797.85 0.690182
  11 10.5 797.911 0.690234
  12 11.5 804.3 0.695761
  13 12.5 796.93 0.689386
  14 13.5 801.02 0.692924
  15 14.5 792.665 0.685696
  16 15.5 777.967 0.672982
  17 16.5 800.707 0.692653
  18 17.5 787.894 0.681569
  19 18.5 806.825 0.697946
  20 19.5 796.502 0.689016
  21 20.5 804.226 0.695697
  22 21.5 793.988 0.686841
  23 22.5 797.926 0.690247
  24 23.5 798.295 0.690567
  25 24.5 797.288 0.689696
  26 25.5 793.737 0.686624
  27 26.5 790.531 0.68385
  28 27.5 793.488 0.686408
  29 28.5 793.711 0.686601
  30 29.5 797.155 0.68958
  31 30.5 811.271 0.701792
  32 31.5 803.294 0.694891
  33 32.5 801.274 0.693144
  34 33.5 800.999 0.692906
3000000 34 81000
  1 0.5 605.568 0.523848
  2 1.5 804.086 0.695576
  3 2.5 805.307 0.696632
  4 3.5 798.012 0.690322
  5 4.5 794.739 0.687491
  6 5.5 801.359 0.693217
  7 6.5 798.245 0.690524
  8 7.5 804.887 0.696269
  9 8.5 795.799 0.688407
  10 9.5 805.431 0.696739
  11 10.5 806.779 0.697906
  12 11.5 811.655 0.702124
  13 12.5 807.284 0.698343
  14 13.5 811.652 0.702121
  15 14.5 806.693 0.697831
  16 15.5 793.036 0.686017
  17 16.5 804.348 0.695803
  18 17.5 798.354 0.690618
  19 18.5 814.783 0.704829
  20 19.5 811.603 0.702079
