# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
1000000 34 27000
  22 21.5 803.163 0.694778
  23 22.5 799.427 0.691546
  24 23.5 801.611 0.693435
  25 24.5 804.865 0.69625
  26 25.5 804.932 0.696308
  27 26.5 805.652 0.696931
  28 27.5 797.921 0.690243
  29 28.5 805.852 0.697104
  30 29.5 812.401 0.702769
  31 30.5 822.759 0.711729
  32 31.5 806.536 0.697696
  33 32.5 783.013 0.677347
  34 33.5 647.252 0.559907
4000000 34 108000
  1 0.5 575.368 0.497723
  2 1.5 810.707 0.701304
  3 2.5 813.691 0.703885
  4 3.5 805.245 0.696579
  5 4.5 813.309 0.703554
  6 5.5 810.178 0.700846
  7 6.5 800.724 0.692667
  8 7.5 811.42 0.70192
  9 8.5 812.757 0.703077
  10 9.5 809.934 0.700635
  11 10.5 795.347 0.688016
  12 11.5 811.745 0.702202
  13 12.5 812.167 0.702566
  14 13.5 805.322 0.696645
  15 14.5 807.351 0.6984
  16 15.5 801.723 0.693532
  17 16.5 808.367 0.699279
  18 17.5 799.138 0.691296
  19 18.5 807.645 0.698655
  20 19.5 805.789 0.697049
  21 20.5 806.263 0.69746
  22 21.5 809.471 0.700234
  23 22.5 807.348 0.698398
  24 23.5 807.539 0.698563
  25 24.5 808.312 0.699232
  26 25.5 810.448 0.701079
  27 26.5 810.971 0.701532
  28 27.5 803.508 0.695076
  29 28.5 810.233 0.700893
  30 29.5 813.829 0.704005
  31 30.5 821.919 0.711003
  32 31.5 809.667 0.700404
  33 32.5 791.572 0.684751
  34 33.5 570.993 0.493939
5000000 34 135000
  1 0.5 526.762 0.455676
  2 1.5 811.54 0.702025
  3 2.5 813.006 0.703293
  4 3.5 806.004 0.697235
  5 4.5 813.287 0.703536
  6 5.5 811.202 0.701732
  7 6.5 803.886 0.695403
  8 7.5 811.422 0.701922
  9 8.5 811.719 0.702179
  10 9.5 810.636 0.701242
  11 10.5 799.96 0.692007
  12 11.5 814.724 0.704779
  13 12.5 816.008 0.70589
  14 13.5 810.682 0.701282
  15 14.5 812.757 0.703077
  16 15.5 809.815 0.700532
  17 16.5 812.757 0.703077
  18 17.5 805.331 0.696653
  19 18.5 812.252 0.70264
  20 19.5 811.538 0.702022
  21 20.5 813.1 0.703374
  22 21.5 815.495 0.705446
  23 22.5 810.29 0.700943
  24 23.5 809.698 0.70043
  25 24.5 811.434 0.701933
  26 25.5 813.37 0.703608
  27 26.5 812.511 0.702864
  28 27.5 807.524 0.69855
  29 28.5 813.028 0.703312
  30 29.5 816.42 0.706246
  31 30.5 821.956 0.711035
  32 31.5 810.103 0.700781
  33 32.5 796.774 0.689251
  34 33.5 523.007 0.452428
6000000 34 162000
  1 0.5 494.35 0.427639
  2 1.5 813.06 0.703339
  3 2.5 813.858 0.70403
  4 3.5 807.949 0.698918
  5 4.5 814.308 0.704419
  6 5.5 811.853 0.702295
  7 6.5 805.397 0.69671
  8 7.5 813.29 0.703538
  9 8.5 816.061 0.705935
  10 9.5 815.946 0.705835
  11 10.5 804.812 0.696204
  12 11.5 817.348 0.707048
  13 12.5 817.184 0.706907
  14 13.5 813.323 0.703567
  15 14.5 816.284 0.706128
  16 15.5 813.402 0.703635
  17 16.5 815.163 0.705158
  18 17.5 807.846 0.698829
  19 18.5 813.524 0.70374
  20 19.5 812.44 0.702803
  21 20.5 814.282 0.704396
  22 21.5 816.146 0.706009
  23 22.5 811.129 0.701669
  24 23.5 811.341 0.701852
  25 24.5 812.94 0.703236
  26 25.5 813.6 0.703806
  27 26.5 814.398 0.704497
  28 27.5 810.617 0.701226
  29 28.5 814.682 0.704742
  30 29.5 816.518 0.70633
  31 30.5 820.909 0.710129
  32 31.5 812.499 0.702854
  33 32.5 801.83 0.693625
  34 33.5 491.71 0.425354
7000000 34 189000
  1 0.5 470.781 0.40725
  2 1.5 813.615 0.703819
  3 2.5 814.64 0.704706
  4 3.5 809.992 0.700685
  5 4.5 815.99 0.705874
  6 5.5 813.128 0.703398
  7 6.5 806.917 0.698025
  8 7.5 813.261 0.703513
  9 8.5 815.767 0.705681
  10 9.5 816.213 0.706066
  11 10.5 807.245 0.698308
  12 11.5 819.031 0.708504
  13 12.5 819.734 0.709112
  14 13.5 816.385 0.706216
  15 14.5 818.262 0.707839
  16 15.5 815.417 0.705378
  17 16.5 815.871 0.705771
  18 17.5 810.028 0.700716
  19 18.5 815.657 0.705586
  20 19.5 814.97 0.704991
  21 20.5 816.298 0.70614
  22 21.5 817.499 0.707179
  23 22.5 812.953 0.703247
  24 23.5 812.077 0.702489
  25 24.5 813.133 0.703402
  26 25.5 814.115 0.704251
  27 26.5 814.775 0.704823
  28 27.5 812.487 0.702844
  29 28.5 816.162 0.706022
  30 29.5 817.326 0.707029
  31 30.5 820.874 0.710099
  32 31.5 815.051 0.705062
  33 32.5 805.269 0.696599
  34 33.5 469.077 0.405776
