# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 37.6245
20000 37.625
30000 37.6383
40000 37.6505
50000 37.6628
60000 37.6818
70000 37.7005
80000 37.7104
90000 37.7195
100000 37.7287
110000 37.7347
120000 37.7418
130000 37.7516
140000 37.7631
150000 37.7749
160000 37.7852
170000 37.7921
180000 37.7987
190000 37.8047
200000 37.8105
210000 37.816
220000 37.8231
230000 37.831
240000 37.8387
250000 37.8447
260000 37.849
270000 37.8549
280000 37.8601
290000 37.8651
300000 37.8696
310000 37.8731
320000 37.8754
330000 37.8781
340000 37.8814
350000 37.8851
360000 37.8901
370000 37.8955
380000 37.9015
390000 37.9082
400000 37.9151
410000 37.923
420000 37.9316
430000 37.9398
440000 37.9476
450000 37.955
460000 37.9623
470000 37.9706
480000 37.9785
490000 37.9855
500000 37.9921
510000 37.999
520000 38.0069
530000 38.0149
540000 38.0226
550000 38.0301
560000 38.0376
570000 38.0451
580000 38.0531
590000 38.0618
600000 38.0706
610000 38.0798
620000 38.0892
630000 38.0974
640000 38.1055
650000 38.1143
660000 38.1235
670000 38.1331
680000 38.1428
690000 38.1521
700000 38.1607
710000 38.1687
720000 38.1758
730000 38.1826
740000 38.1898
750000 38.1965
760000 38.2034
770000 38.2101
780000 38.2168
790000 38.2236
800000 38.2304
810000 38.2375
820000 38.2447
830000 38.2517
840000 38.2588
850000 38.2658
860000 38.2733
870000 38.2807
880000 38.2877
890000 38.2951
900000 38.3032
910000 38.3121
920000 38.3207
930000 38.3286
940000 38.3361
950000 38.3432
960000 38.3501
970000 38.3568
980000 38.3634
990000 38.3702
1000000 38.3772
1010000 38.3842
1020000 38.3912
1030000 38.3982
1040000 38.4053
1050000 38.4124
1060000 38.4192
1070000 38.4261
1080000 38.4328
1090000 38.4397
1100000 38.447
1110000 38.4538
1120000 38.4609
1130000 38.4686
1140000 38.4763
1150000 38.4838
1160000 38.4915
1170000 38.4992
1180000 38.5065
1190000 38.514
1200000 38.5215
1210000 38.5287
1220000 38.5358
1230000 38.5426
1240000 38.5496
1250000 38.5569
1260000 38.5646
1270000 38.5723
1280000 38.5796
1290000 38.5868
1300000 38.5942
1310000 38.602
1320000 38.6095
1330000 38.6166
1340000 38.623
1350000 38.6286
1360000 38.6344
1370000 38.6403
1380000 38.6461
1390000 38.6515
1400000 38.657
1410000 38.6622
1420000 38.6673
1430000 38.6717
1440000 38.6764
1450000 38.6812
1460000 38.6866
1470000 38.6924
1480000 38.6983
1490000 38.7042
1500000 38.7098
1510000 38.7151
1520000 38.7202
1530000 38.7258
1540000 38.7316
1550000 38.7374
1560000 38.7432
1570000 38.7486
1580000 38.754
1590000 38.7594
1600000 38.7649
1610000 38.7706
1620000 38.7759
1630000 38.7812
1640000 38.7865
1650000 38.7917
1660000 38.7967
1670000 38.8016
1680000 38.8064
1690000 38.8113
1700000 38.8161
1710000 38.8208
1720000 38.8255
1730000 38.8305
1740000 38.8356
1750000 38.8409
1760000 38.8465
1770000 38.8519
1780000 38.8572
1790000 38.8625
1800000 38.8674
1810000 38.8725
1820000 38.8775
1830000 38.8825
1840000 38.8876
1850000 38.8928
1860000 38.8982
1870000 38.9036
1880000 38.9088
1890000 38.914
1900000 38.9194
1910000 38.9249
1920000 38.9302
1930000 38.9355
1940000 38.9408
1950000 38.946
1960000 38.9513
1970000 38.9563
1980000 38.9614
1990000 38.9668
2000000 38.9721
2010000 38.9775
2020000 38.983
2030000 38.9886
2040000 38.9942
2050000 38.9999
2060000 39.0057
2070000 39.0115
2080000 39.0171
2090000 39.0226
2100000 39.0283
2110000 39.0344
2120000 39.0404
2130000 39.0463
2140000 39.0522
2150000 39.0579
2160000 39.0635
2170000 39.0689
2180000 39.0742
2190000 39.0794
2200000 39.0846
2210000 39.0898
2220000 39.0952
2230000 39.1004
2240000 39.1057
2250000 39.1113
2260000 39.117
2270000 39.123
2280000 39.129
2290000 39.135
2300000 39.1409
2310000 39.147
2320000 39.153
2330000 39.1589
2340000 39.165
2350000 39.1708
2360000 39.1766
2370000 39.1826
2380000 39.1886
2390000 39.1944
2400000 39.2001
2410000 39.2058
2420000 39.2116
2430000 39.2172
2440000 39.2228
2450000 39.2283
2460000 39.2337
2470000 39.2389
2480000 39.2441
2490000 39.2493
2500000 39.2543
2510000 39.2592
2520000 39.2639
2530000 39.2686
2540000 39.2731
2550000 39.2778
2560000 39.2825
2570000 39.2872
2580000 39.292
2590000 39.2965
2600000 39.3009
2610000 39.3053
2620000 39.3098
2630000 39.3143
2640000 39.3188
2650000 39.3233
2660000 39.328
2670000 39.3327
2680000 39.3377
2690000 39.3427
2700000 39.3477
2710000 39.3528
2720000 39.3579
2730000 39.363
2740000 39.3683
2750000 39.3734
2760000 39.3785
2770000 39.3836
2780000 39.3887
2790000 39.3938
2800000 39.3988
2810000 39.4038
2820000 39.4089
2830000 39.4142
2840000 39.4197
2850000 39.4253
2860000 39.4307
2870000 39.4362
2880000 39.4417
2890000 39.4473
2900000 39.4527
2910000 39.4579
2920000 39.4633
2930000 39.4689
2940000 39.4744
2950000 39.4798
2960000 39.485
2970000 39.4902
2980000 39.4957
2990000 39.501
3000000 39.5064
3010000 39.5118
3020000 39.5173
3030000 39.5225
3040000 39.5277
3050000 39.5331
3060000 39.5386
