# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 38.4239
20000 38.4536
30000 38.456
40000 38.463
50000 38.4556
60000 38.4452
70000 38.44
80000 38.4413
90000 38.4503
100000 38.4629
110000 38.4706
120000 38.4793
130000 38.484
140000 38.4879
150000 38.4949
160000 38.5058
170000 38.5151
180000 38.5236
190000 38.5307
200000 38.536
210000 38.5424
220000 38.5482
230000 38.5524
240000 38.5575
250000 38.5645
260000 38.5708
270000 38.5779
280000 38.5858
290000 38.5953
300000 38.6065
310000 38.6175
320000 38.6291
330000 38.6408
340000 38.6533
350000 38.6661
360000 38.6798
370000 38.6921
380000 38.7045
390000 38.7176
400000 38.7304
410000 38.7424
420000 38.754
430000 38.7647
440000 38.7749
450000 38.7854
460000 38.7968
470000 38.8082
480000 38.8186
490000 38.8281
500000 38.8368
510000 38.8451
520000 38.8532
530000 38.862
540000 38.8705
550000 38.8784
560000 38.8864
570000 38.8935
580000 38.9016
590000 38.9106
600000 38.9202
610000 38.9293
620000 38.9383
630000 38.9476
640000 38.9566
650000 38.9648
660000 38.9724
670000 38.9804
680000 38.9886
690000 38.9967
700000 39.0051
710000 39.0133
720000 39.021
730000 39.0286
740000 39.0354
750000 39.0421
760000 39.0483
770000 39.0546
780000 39.0612
790000 39.0677
800000 39.0744
810000 39.0808
820000 39.0868
830000 39.0929
840000 39.0983
850000 39.1032
860000 39.1079
870000 39.113
880000 39.1186
890000 39.1242
900000 39.1299
910000 39.1354
920000 39.1417
930000 39.1475
940000 39.1529
950000 39.1586
960000 39.1644
970000 39.1702
980000 39.1756
990000 39.1807
1000000 39.1862
1010000 39.1914
1020000 39.1964
1030000 39.2008
1040000 39.205
1050000 39.2092
1060000 39.2136
1070000 39.2178
1080000 39.2222
1090000 39.2272
1100000 39.232
1110000 39.237
1120000 39.2422
1130000 39.247
1140000 39.2516
1150000 39.2562
1160000 39.2612
1170000 39.266
1180000 39.2706
1190000 39.2748
1200000 39.2789
1210000 39.2838
1220000 39.2888
1230000 39.2939
1240000 39.2991
1250000 39.3045
1260000 39.3095
1270000 39.3142
1280000 39.3192
1290000 39.324
1300000 39.3291
1310000 39.3346
1320000 39.3402
1330000 39.3457
1340000 39.3513
1350000 39.357
1360000 39.3625
1370000 39.3676
1380000 39.3726
1390000 39.3777
1400000 39.3827
1410000 39.3878
1420000 39.3924
1430000 39.3965
1440000 39.4008
1450000 39.4057
1460000 39.4104
1470000 39.4152
1480000 39.4199
1490000 39.4245
1500000 39.4286
1510000 39.4324
1520000 39.4362
1530000 39.4405
1540000 39.445
1550000 39.4495
1560000 39.4536
1570000 39.4579
1580000 39.4621
1590000 39.4662
1600000 39.4704
1610000 39.4745
1620000 39.4787
1630000 39.4828
1640000 39.4871
1650000 39.4919
1660000 39.4968
1670000 39.5017
1680000 39.5069
1690000 39.5123
1700000 39.518
1710000 39.5239
1720000 39.53
1730000 39.5362
1740000 39.5425
1750000 39.549
1760000 39.5555
1770000 39.5622
1780000 39.5691
1790000 39.5761
1800000 39.5833
1810000 39.5902
1820000 39.5969
1830000 39.6036
1840000 39.6107
1850000 39.6179
1860000 39.625
1870000 39.6319
1880000 39.6388
1890000 39.6456
1900000 39.6524
1910000 39.6594
1920000 39.6663
1930000 39.6733
1940000 39.6803
1950000 39.6874
1960000 39.6945
1970000 39.7016
1980000 39.7088
1990000 39.716
2000000 39.7229
