# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.23412 826.378 0.780843
  2 2.23412 829.336 0.783638
  3 3.23412 834.306 0.788334
  4 4.23412 839.314 0.793066
  5 5.23412 835.2 0.789179
  6 6.23412 837.762 0.7916
  7 7.23412 834.022 0.788066
  8 8.23412 819.898 0.77472
  9 9.23412 830.054 0.784316
  10 10.2341 824.024 0.778619
  11 11.2341 815.864 0.770908
  12 12.2341 822.242 0.776935
  13 13.2341 826.308 0.780777
  14 14.2341 829.946 0.784214
  15 15.2341 833.312 0.787395
  16 16.2341 837.158 0.791029
  17 17.2341 835.352 0.789322
  18 18.2341 836.938 0.790821
  19 19.2341 834.15 0.788187
  20 20.2341 830.73 0.784955
  21 21.2341 832.138 0.786286
  22 22.2341 830.23 0.784483
  23 23.2341 831.538 0.785719
  24 24.2341 830.512 0.784749
  25 25.2341 823.578 0.778197
  26 26.2341 825.416 0.779934
  27 27.2341 833.154 0.787246
  28 28.2341 833.338 0.787419
  29 29.2341 823.618 0.778235
  30 30.2341 823.02 0.77767
  31 31.2341 826.316 0.780784
  32 32.2341 832.268 0.786408
  33 33.2341 442.58 0.418193
9000000 33 54000
  1 1.23412 828.168 0.782534
  2 2.23412 828.956 0.783279
  3 3.23412 830.875 0.785092
  4 4.23412 825.899 0.78039
  5 5.23412 824.683 0.779241
  6 6.23412 829.106 0.783421
  7 7.23412 829.297 0.783601
  8 8.23412 822.117 0.776817
  9 9.23412 825.946 0.780435
  10 10.2341 824.683 0.779241
  11 11.2341 822.237 0.77693
  12 12.2341 825.669 0.780173
  13 13.2341 829.182 0.783492
  14 14.2341 835.381 0.78935
  15 15.2341 837.651 0.791495
  16 16.2341 832.967 0.787069
  17 17.2341 831.923 0.786082
  18 18.2341 834.755 0.788758
  19 19.2341 831.86 0.786023
  20 20.2341 827.358 0.781769
  21 21.2341 832.257 0.786398
  22 22.2341 828.742 0.783077
  23 23.2341 831.751 0.78592
  24 24.2341 835.3 0.789273
  25 25.2341 835.53 0.789491
  26 26.2341 832.23 0.786372
  27 27.2341 832.605 0.786727
  28 28.2341 832.828 0.786938
  29 29.2341 828.834 0.783164
  30 30.2341 828.14 0.782508
  31 31.2341 827.88 0.782262
  32 32.2341 832.544 0.786669
  33 33.2341 442.646 0.418255
10000000 33 81000
  1 1.23412 828.579 0.782922
  2 2.23412 828.986 0.783307
  3 3.23412 832.934 0.787038
  4 4.23412 828.841 0.78317
  5 5.23412 828.305 0.782664
  6 6.23412 832.141 0.786289
  7 7.23412 831.037 0.785246
  8 8.23412 825.542 0.780053
  9 9.23412 827.533 0.781935
  10 10.2341 827.529 0.78193
  11 11.2341 825.714 0.780216
  12 12.2341 827.871 0.782254
  13 13.2341 831.733 0.785903
  14 14.2341 835.658 0.789612
  15 15.2341 836.705 0.790601
  16 16.2341 834.399 0.788422
  17 17.2341 834.828 0.788827
  18 18.2341 835.267 0.789242
  19 19.2341 829.853 0.784126
  20 20.2341 823.864 0.778467
  21 21.2341 825.723 0.780224
  22 22.2341 825.759 0.780258
  23 23.2341 830.837 0.785056
  24 24.2341 831.541 0.785721
  25 25.2341 831.195 0.785394
  26 26.2341 830.357 0.784602
  27 27.2341 830.519 0.784756
  28 28.2341 828.935 0.783259
  29 29.2341 827.279 0.781694
  30 30.2341 828.393 0.782747
  31 31.2341 829.509 0.783802
  32 32.2341 830.925 0.785139
  33 33.2341 441.71 0.417371
11000000 33 108000
  1 1.23412 826.178 0.780654
  2 2.23412 829.672 0.783955
  3 3.23412 830.365 0.78461
  4 4.23412 827.367 0.781778
  5 5.23412 828.717 0.783054
  6 6.23412 831.201 0.7854
  7 7.23412 829.348 0.783649
  8 8.23412 826.357 0.780823
  9 9.23412 828.221 0.782584
  10 10.2341 829.395 0.783693
  11 11.2341 828.339 0.782696
  12 12.2341 828.775 0.783108
  13 13.2341 830.32 0.784568
  14 14.2341 831.068 0.785274
  15 15.2341 832.202 0.786346
  16 16.2341 833.399 0.787478
  17 17.2341 833.019 0.787118
  18 18.2341 832.726 0.786842
  19 19.2341 828.967 0.783289
  20 20.2341 824.688 0.779246
  21 21.2341 827.523 0.781925
  22 22.2341 825.559 0.78007
  23 23.2341 828.212 0.782575
  24 24.2341 832.142 0.78629
  25 25.2341 833.67 0.787733
  26 26.2341 833.695 0.787757
  27 27.2341 834.414 0.788437
  28 28.2341 830.212 0.784465
  29 29.2341 828.94 0.783263
  30 30.2341 829.992 0.784258
  31 31.2341 832.494 0.786621
  32 32.2341 832.683 0.7868
  33 33.2341 440.14 0.415887
