# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 36.6258
20000 36.6408
30000 36.6672
40000 36.6827
50000 36.6954
60000 36.6969
70000 36.6963
80000 36.7005
90000 36.7098
100000 36.7162
110000 36.7247
120000 36.7323
130000 36.7426
140000 36.7542
150000 36.7631
160000 36.7705
170000 36.7772
180000 36.7825
190000 36.7873
200000 36.7919
210000 36.7938
220000 36.7951
230000 36.7986
240000 36.8027
250000 36.8079
260000 36.8142
270000 36.8219
280000 36.8303
290000 36.8362
300000 36.8409
310000 36.846
320000 36.8509
330000 36.8565
340000 36.8617
350000 36.8665
360000 36.871
370000 36.8751
380000 36.8807
390000 36.8871
400000 36.8937
410000 36.9004
420000 36.9084
430000 36.917
440000 36.9256
450000 36.9345
460000 36.9431
470000 36.9513
480000 36.9597
490000 36.9679
500000 36.9757
510000 36.9833
520000 36.9909
530000 36.9985
540000 37.0055
550000 37.0132
560000 37.0213
570000 37.0297
580000 37.0381
590000 37.0459
600000 37.0537
610000 37.0619
620000 37.07
630000 37.0784
640000 37.0864
650000 37.0938
660000 37.1013
670000 37.1088
680000 37.1163
690000 37.1234
700000 37.1313
710000 37.139
720000 37.1466
730000 37.1546
740000 37.1621
750000 37.1696
760000 37.1776
770000 37.1858
780000 37.1935
790000 37.2019
800000 37.2104
810000 37.2187
820000 37.2273
830000 37.2372
840000 37.2477
850000 37.2588
860000 37.2699
870000 37.2806
880000 37.2918
890000 37.3021
900000 37.3118
910000 37.3215
920000 37.3316
930000 37.3413
940000 37.3514
950000 37.3616
960000 37.3718
970000 37.3821
980000 37.392
990000 37.4011
1000000 37.4101
1010000 37.4188
1020000 37.4273
1030000 37.4357
1040000 37.4442
1050000 37.4528
1060000 37.4617
1070000 37.4704
1080000 37.4791
1090000 37.4876
1100000 37.4965
1110000 37.505
1120000 37.5134
1130000 37.522
1140000 37.5312
1150000 37.5403
1160000 37.5491
1170000 37.558
1180000 37.5674
1190000 37.5765
1200000 37.5854
1210000 37.5943
1220000 37.6031
1230000 37.6119
1240000 37.6204
1250000 37.6289
1260000 37.6375
1270000 37.6458
1280000 37.654
1290000 37.6622
1300000 37.6708
1310000 37.6792
1320000 37.6876
1330000 37.6959
1340000 37.7044
1350000 37.7129
1360000 37.7213
1370000 37.7294
1380000 37.7373
1390000 37.7452
1400000 37.7528
1410000 37.7604
1420000 37.768
1430000 37.7756
1440000 37.7829
1450000 37.7904
1460000 37.7979
1470000 37.8052
1480000 37.8125
1490000 37.8201
1500000 37.8275
1510000 37.835
1520000 37.8426
1530000 37.85
1540000 37.857
1550000 37.8639
1560000 37.8706
1570000 37.8772
1580000 37.8837
1590000 37.8903
1600000 37.8971
1610000 37.9039
1620000 37.9108
1630000 37.9182
1640000 37.9257
1650000 37.933
1660000 37.9403
