# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.09153 837.404 0.777569
  2 2.09153 824.692 0.765765
  3 3.09153 821.994 0.76326
  4 4.09153 835.06 0.775393
  5 5.09153 831.196 0.771805
  6 6.09153 826.692 0.767623
  7 7.09153 830.638 0.771287
  8 8.09153 826.278 0.767238
  9 9.09153 825.288 0.766319
  10 10.0915 825.16 0.7662
  11 11.0915 826.354 0.767309
  12 12.0915 826.824 0.767745
  13 13.0915 822.062 0.763323
  14 14.0915 824.656 0.765732
  15 15.0915 840.322 0.780279
  16 16.0915 839.906 0.779892
  17 17.0915 825.086 0.766131
  18 18.0915 812.972 0.754883
  19 19.0915 808.256 0.750504
  20 20.0915 811.646 0.753652
  21 21.0915 814.752 0.756536
  22 22.0915 820.858 0.762205
  23 23.0915 822.968 0.764165
  24 24.0915 820.908 0.762252
  25 25.0915 820.548 0.761918
  26 26.0915 814.872 0.756647
  27 27.0915 816.012 0.757706
  28 28.0915 807.566 0.749863
  29 29.0915 804.472 0.74699
  30 30.0915 809.43 0.751594
  31 31.0915 815.108 0.756866
  32 32.0915 827.418 0.768297
  33 33.0915 682.602 0.633828
9000000 33 54000
  1 1.09153 831.666 0.772241
  2 2.09153 825.224 0.766259
  3 3.09153 823.166 0.764349
  4 4.09153 829.118 0.769875
  5 5.09153 827.569 0.768437
  6 6.09153 824.62 0.765699
  7 7.09153 824.744 0.765814
  8 8.09153 828.601 0.769395
  9 9.09153 829.435 0.77017
  10 10.0915 831.721 0.772292
  11 11.0915 831.483 0.772071
  12 12.0915 825.831 0.766823
  13 13.0915 820.26 0.76165
  14 14.0915 818.877 0.760366
  15 15.0915 825.266 0.766298
  16 16.0915 825.161 0.766201
  17 17.0915 819.671 0.761103
  18 18.0915 813.531 0.755402
  19 19.0915 808.545 0.750772
  20 20.0915 811.991 0.753972
  21 21.0915 816.254 0.75793
  22 22.0915 822.314 0.763557
  23 23.0915 825.19 0.766228
  24 24.0915 822.163 0.763417
  25 25.0915 818.076 0.759622
  26 26.0915 816.747 0.758388
  27 27.0915 819.793 0.761217
  28 28.0915 816.059 0.757749
  29 29.0915 816.556 0.758211
  30 30.0915 819.638 0.761073
  31 31.0915 822.059 0.763321
  32 32.0915 828.586 0.769381
  33 33.0915 680.085 0.631491
10000000 33 81000
  1 1.09153 828.189 0.769013
  2 2.09153 823.625 0.764775
  3 3.09153 822.169 0.763423
  4 4.09153 825.826 0.766818
  5 5.09153 827.29 0.768178
  6 6.09153 821.062 0.762395
  7 7.09153 819.639 0.761074
  8 8.09153 826.791 0.767714
  9 9.09153 828.271 0.769088
  10 10.0915 829.653 0.770372
  11 11.0915 825.364 0.766389
  12 12.0915 825.135 0.766177
  13 13.0915 818.749 0.760247
  14 14.0915 813.274 0.755163
  15 15.0915 822.554 0.76378
  16 16.0915 823.521 0.764678
  17 17.0915 821.769 0.763051
  18 18.0915 817.501 0.759089
  19 19.0915 816.588 0.758241
  20 20.0915 818.996 0.760476
  21 21.0915 822.242 0.763491
  22 22.0915 827.949 0.76879
  23 23.0915 826.857 0.767775
  24 24.0915 820.825 0.762174
  25 25.0915 819.465 0.760912
  26 26.0915 822.096 0.763355
  27 27.0915 824.997 0.766048
  28 28.0915 819.575 0.761014
  29 29.0915 818.47 0.759988
  30 30.0915 817.205 0.758813
  31 31.0915 819.651 0.761085
  32 32.0915 827.073 0.767977
  33 33.0915 677.629 0.629211
11000000 33 108000
  1 1.09153 828.205 0.769028
  2 2.09153 823.997 0.765121
  3 3.09153 822.157 0.763412
  4 4.09153 828.396 0.769204
  5 5.09153 825.349 0.766376
  6 6.09153 820.316 0.761702
  7 7.09153 819.029 0.760507
  8 8.09153 823.837 0.764972
  9 9.09153 825.801 0.766795
  10 10.0915 828.832 0.76961
  11 11.0915 828.679 0.769468
  12 12.0915 830.196 0.770877
  13 13.0915 826.019 0.766998
  14 14.0915 818.75 0.760248
