# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 35.117
20000 35.1216
30000 35.1066
40000 35.1044
50000 35.1103
60000 35.1156
70000 35.1201
80000 35.1173
90000 35.1055
100000 35.0929
110000 35.0818
120000 35.0732
130000 35.0677
140000 35.0652
150000 35.0601
160000 35.0574
170000 35.0555
180000 35.0551
190000 35.0557
200000 35.0529
210000 35.0483
220000 35.0454
230000 35.0433
240000 35.0424
250000 35.042
260000 35.0437
270000 35.0447
280000 35.0458
290000 35.0469
300000 35.0467
310000 35.0465
320000 35.0464
330000 35.0479
340000 35.0487
350000 35.0486
360000 35.0487
370000 35.0495
380000 35.0504
390000 35.0515
400000 35.0526
410000 35.0541
420000 35.0556
430000 35.0586
440000 35.0612
450000 35.0616
460000 35.0623
470000 35.0627
480000 35.0627
490000 35.063
500000 35.0635
510000 35.0653
520000 35.0672
530000 35.0696
540000 35.0725
550000 35.075
560000 35.0773
570000 35.0797
580000 35.0824
590000 35.0859
600000 35.0898
610000 35.0934
620000 35.0961
630000 35.0989
640000 35.1022
650000 35.1065
660000 35.1099
670000 35.1131
680000 35.1167
690000 35.1206
700000 35.1239
710000 35.1267
720000 35.1302
730000 35.1333
740000 35.1357
750000 35.1377
760000 35.14
770000 35.1425
780000 35.1455
790000 35.1484
800000 35.151
810000 35.1537
820000 35.1562
830000 35.1589
840000 35.1612
850000 35.1628
860000 35.1642
870000 35.1652
880000 35.166
890000 35.1671
900000 35.1683
910000 35.1697
920000 35.1711
930000 35.1727
940000 35.1739
950000 35.1755
960000 35.1771
970000 35.1792
980000 35.1817
990000 35.1837
1000000 35.1858
1010000 35.1877
1020000 35.1898
1030000 35.1919
1040000 35.1944
1050000 35.1965
1060000 35.1981
1070000 35.2
1080000 35.2018
1090000 35.2036
1100000 35.2055
1110000 35.2078
1120000 35.2105
1130000 35.2136
1140000 35.2168
1150000 35.2203
1160000 35.2237
1170000 35.2272
1180000 35.2303
1190000 35.2334
1200000 35.2363
1210000 35.2393
1220000 35.243
1230000 35.2464
1240000 35.2499
1250000 35.2535
1260000 35.2573
1270000 35.2613
1280000 35.2651
1290000 35.2693
1300000 35.2731
1310000 35.2766
1320000 35.2801
1330000 35.2837
1340000 35.2869
1350000 35.2902
1360000 35.2937
1370000 35.2974
1380000 35.3016
