# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.08006 734.75 0.681297
  2 2.08006 752.798 0.698032
  3 3.08006 785.99 0.728809
  4 4.08006 812.5 0.753391
  5 5.08006 847.216 0.785581
  6 6.08006 853.668 0.791564
  7 7.08006 870.306 0.806991
  8 8.08006 873.884 0.810309
  9 9.08006 864.09 0.801227
  10 10.0801 866.638 0.80359
  11 11.0801 869.37 0.806123
  12 12.0801 869.7 0.806429
  13 13.0801 875.49 0.811798
  14 14.0801 872.07 0.808627
  15 15.0801 875.388 0.811704
  16 16.0801 873.854 0.810281
  17 17.0801 875.468 0.811778
  18 18.0801 887.278 0.822729
  19 19.0801 870.394 0.807073
  20 20.0801 846.378 0.784804
  21 21.0801 855.248 0.793029
  22 22.0801 859.18 0.796675
  23 23.0801 842.608 0.781308
  24 24.0801 833.508 0.77287
  25 25.0801 818.992 0.75941
  26 26.0801 794.07 0.736301
  27 27.0801 771.134 0.715034
  28 28.0801 749.41 0.69489
  29 29.0801 733.826 0.68044
  30 30.0801 721.866 0.66935
  31 31.0801 713.954 0.662014
  32 32.0801 719.15 0.666832
  33 33.0801 609.824 0.565459
9000000 33 54000
  1 1.08006 800.206 0.741991
  2 2.08006 809.276 0.750401
  3 3.08006 826.787 0.766638
  4 4.08006 839.916 0.778812
  5 5.08006 857.317 0.794947
  6 6.08006 865.451 0.802489
  7 7.08006 871.452 0.808054
  8 8.08006 870.424 0.807101
  9 9.08006 868.38 0.805205
  10 10.0801 872.515 0.80904
  11 11.0801 871.882 0.808453
  12 12.0801 870.327 0.807011
  13 13.0801 867.66 0.804538
  14 14.0801 857.583 0.795194
  15 15.0801 846.629 0.785037
  16 16.0801 832.931 0.772335
  17 17.0801 824.382 0.764408
  18 18.0801 825.719 0.765648
  19 19.0801 809.058 0.750199
  20 20.0801 795.87 0.73797
  21 21.0801 800.083 0.741877
  22 22.0801 798.58 0.740483
  23 23.0801 790.66 0.73314
  24 24.0801 788.767 0.731384
  25 25.0801 788.588 0.731218
  26 26.0801 783.898 0.726869
  27 27.0801 783.571 0.726566
  28 28.0801 782.105 0.725207
  29 29.0801 783.847 0.726822
  30 30.0801 779.919 0.72318
  31 31.0801 778.656 0.722009
  32 32.0801 789.82 0.732361
  33 33.0801 667.741 0.619163
10000000 33 81000
  1 1.08006 818.832 0.759262
  2 2.08006 826.747 0.766601
  3 3.08006 839.832 0.778734
  4 4.08006 847.749 0.786076
  5 5.08006 856.775 0.794445
  6 6.08006 861.435 0.798766
  7 7.08006 867.524 0.804412
  8 8.08006 872.965 0.809457
  9 9.08006 870.622 0.807284
