# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
1000000 34 27000
  1 0.5 804.94 0.696315
  2 1.5 791.44 0.684637
  3 2.5 782.392 0.67681
  4 3.5 797.658 0.690016
  5 4.5 806.432 0.697606
  6 5.5 784.626 0.678742
  7 6.5 786.762 0.68059
  8 7.5 808.584 0.699467
  9 8.5 799.062 0.69123
  10 9.5 803.976 0.695481
  11 10.5 783.51 0.677777
  12 11.5 797.416 0.689806
  13 12.5 792.014 0.685133
  14 13.5 809.614 0.700358
  15 14.5 808.238 0.699168
  16 15.5 774.05 0.669593
  17 16.5 769.276 0.665464
  18 17.5 796.36 0.688893
  19 18.5 785.258 0.679289
  20 19.5 789.49 0.68295
  21 20.5 808.634 0.69951
  22 21.5 804.16 0.69564
  23 22.5 809.18 0.699983
  24 23.5 820.53 0.709801
  25 24.5 801.344 0.693204
  26 25.5 807.078 0.698164
  27 26.5 792.722 0.685746
  28 27.5 771.87 0.667708
  29 28.5 786.732 0.680564
  30 29.5 787.224 0.68099
  31 30.5 781.802 0.676299
  32 31.5 784.628 0.678744
  33 32.5 782.658 0.67704
  34 33.5 790.34 0.683685
2000000 34 54000
  1 0.5 801.466 0.69331
  2 1.5 792.543 0.685591
  3 2.5 800.693 0.692641
  4 3.5 802.266 0.694002
  5 4.5 786.133 0.680046
  6 5.5 791.647 0.684816
  7 6.5 798.247 0.690525
  8 7.5 798.416 0.690671
  9 8.5 795.319 0.687992
  10 9.5 803.588 0.695145
  11 10.5 773.609 0.669212
  12 11.5 790.37 0.683711
  13 12.5 796.536 0.689045
  14 13.5 795.504 0.688152
  15 14.5 802.015 0.693785
  16 15.5 799.606 0.691701
  17 16.5 785.978 0.679912
  18 17.5 804.852 0.696239
  19 18.5 801.331 0.693193
  20 19.5 794.198 0.687022
  21 20.5 802.653 0.694337
  22 21.5 792.037 0.685153
  23 22.5 792.099 0.685207
  24 23.5 810.978 0.701538
  25 24.5 787.077 0.680862
  26 25.5 796.692 0.68918
  27 26.5 787.972 0.681637
  28 27.5 777.919 0.67294
  29 28.5 794.525 0.687305
  30 29.5 796.949 0.689402
  31 30.5 784.494 0.678628
  32 31.5 784.502 0.678635
  33 32.5 786.753 0.680582
  34 33.5 791.033 0.684285
3000000 34 81000
  1 0.5 614.459 0.531539
  2 1.5 804.361 0.695814
  3 2.5 809.933 0.700634
  4 3.5 811.724 0.702183
  5 4.5 799.632 0.691723
  6 5.5 804.595 0.696017
  7 6.5 806.291 0.697483
  8 7.5 810.573 0.701188
  9 8.5 801.639 0.69346
  10 9.5 809.657 0.700395
  11 10.5 789.477 0.682938
  12 11.5 800.926 0.692843
  13 12.5 806.547 0.697705
  14 13.5 807.227 0.698294
  15 14.5 811.937 0.702367
  16 15.5 808.433 0.699337
  17 16.5 796.786 0.689261
  18 17.5 809.822 0.700538
  19 18.5 809.666 0.700403
  20 19.5 807.272 0.698332
  21 20.5 811.091 0.701636
  22 21.5 802.96 0.694602
