# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.23412 825.344 0.779866
  2 2.23412 828.238 0.7826
  3 3.23412 827.192 0.781612
  4 4.23412 823.216 0.777855
  5 5.23412 833.446 0.787521
  6 6.23412 848.23 0.801491
  7 7.23412 841.048 0.794705
  8 8.23412 836.654 0.790553
  9 9.23412 835.006 0.788995
  10 10.2341 829.142 0.783455
  11 11.2341 830.982 0.785193
  12 12.2341 838.654 0.792442
  13 13.2341 838.612 0.792403
  14 14.2341 834 0.788045
  15 15.2341 821.556 0.776287
  16 16.2341 821.514 0.776247
  17 17.2341 823.218 0.777857
  18 18.2341 826.74 0.781185
  19 19.2341 830.458 0.784698
  20 20.2341 829.196 0.783506
  21 21.2341 825.792 0.780289
  22 22.2341 824.856 0.779405
  23 23.2341 824.398 0.778972
  24 24.2341 828.698 0.783035
  25 25.2341 829.99 0.784256
  26 26.2341 828.184 0.782549
  27 27.2341 825.51 0.780023
  28 28.2341 825.072 0.779609
  29 29.2341 826.902 0.781338
  30 30.2341 827.28 0.781695
  31 31.2341 832.354 0.78649
  32 32.2341 839.102 0.792866
  33 33.2341 439.416 0.415203
9000000 33 54000
  1 1.23412 829.774 0.784052
  2 2.23412 829.853 0.784126
  3 3.23412 830.303 0.784552
  4 4.23412 829.414 0.783712
  5 5.23412 831.525 0.785706
  6 6.23412 838.908 0.792682
  7 7.23412 835.894 0.789835
  8 8.23412 836.557 0.790461
  9 9.23412 833.827 0.787881
  10 10.2341 823.102 0.777747
  11 11.2341 821.908 0.776619
  12 12.2341 829.234 0.783542
  13 13.2341 831.465 0.78565
  14 14.2341 828.74 0.783075
  15 15.2341 822.123 0.776822
  16 16.2341 823.061 0.777709
  17 17.2341 828.986 0.783307
  18 18.2341 836.114 0.790042
  19 19.2341 838.763 0.792545
  20 20.2341 834.897 0.788893
  21 21.2341 829.477 0.783771
  22 22.2341 828.328 0.782685
  23 23.2341 827.808 0.782194
  24 24.2341 828.678 0.783016
  25 25.2341 828.489 0.782838
  26 26.2341 825.917 0.780407
  27 27.2341 824.738 0.779293
  28 28.2341 824.22 0.778804
  29 29.2341 825.762 0.780261
  30 30.2341 829.09 0.783405
  31 31.2341 835.179 0.789159
  32 32.2341 836.639 0.790539
  33 33.2341 441.227 0.416915
10000000 33 81000
  1 1.23412 827.489 0.781893
  2 2.23412 828.355 0.782711
  3 3.23412 829.223 0.783531
  4 4.23412 827.655 0.78205
  5 5.23412 830.151 0.784408
  6 6.23412 835.129 0.789111
  7 7.23412 830.638 0.784868
  8 8.23412 832.391 0.786525
  9 9.23412 830.856 0.785074
  10 10.2341 826.117 0.780597
  11 11.2341 827.647 0.782042
  12 12.2341 832.879 0.786985
  13 13.2341 831.185 0.785385
  14 14.2341 830.219 0.784473
  15 15.2341 830.025 0.784289
  16 16.2341 826.586 0.781039
  17 17.2341 832.348 0.786484
  18 18.2341 837.394 0.791252
  19 19.2341 839.839 0.793563
  20 20.2341 833.158 0.787249
  21 21.2341 828.189 0.782554
  22 22.2341 829.954 0.784222
  23 23.2341 830.313 0.784561
  24 24.2341 831.958 0.786115
  25 25.2341 831.033 0.785241
  26 26.2341 825.571 0.78008
  27 27.2341 825.567 0.780076
  28 28.2341 823.063 0.77771
  29 29.2341 824.353 0.778929
  30 30.2341 828.269 0.78263
  31 31.2341 830.209 0.784463
  32 32.2341 831.875 0.786037
  33 33.2341 440.362 0.416097
11000000 33 108000
  1 1.23412 829.133 0.783446
  2 2.23412 827.923 0.782303
  3 3.23412 828.932 0.783256
  4 4.23412 829.905 0.784176
  5 5.23412 830.896 0.785111
  6 6.23412 832.853 0.786962
  7 7.23412 830.151 0.784408
  8 8.23412 831.397 0.785585
  9 9.23412 831.932 0.78609
  10 10.2341 828.657 0.782996
  11 11.2341 828.009 0.782385
  12 12.2341 830.805 0.785026
  13 13.2341 829.932 0.784202
  14 14.2341 829.675 0.783958
  15 15.2341 827.684 0.782077
  16 16.2341 825.565 0.780075
  17 17.2341 831.938 0.786097
  18 18.2341 835.532 0.789493
  19 19.2341 837.716 0.791557
  20 20.2341 833.152 0.787244
  21 21.2341 829.493 0.783786
  22 22.2341 831.839 0.786003
  23 23.2341 831.325 0.785517
  24 24.2341 830.58 0.784813
  25 25.2341 829.931 0.7842
  26 26.2341 825.07 0.779607
  27 27.2341 825.705 0.780207
  28 28.2341 824.726 0.779281
  29 29.2341 826.008 0.780493
  30 30.2341 829.5 0.783793
  31 31.2341 829.716 0.783997
  32 32.2341 832.454 0.786584
  33 33.2341 441.868 0.41752
12000000 33 135000
  1 1.23412 827.721 0.782112
  2 2.23412 826.751 0.781196
  3 3.23412 828.821 0.783151
  4 4.23412 830.68 0.784908
  5 5.23412 831.262 0.785458
  6 6.23412 831.738 0.785908
  7 7.23412 831.119 0.785322
  8 8.23412 831.832 0.785997
  9 9.23412 831.996 0.786151
  10 10.2341 830.318 0.784566
  11 11.2341 829.551 0.783841
  12 12.2341 831 0.78521
  13 13.2341 827.583 0.781981
  14 14.2341 828.575 0.782919
  15 15.2341 827.391 0.7818
  16 16.2341 826.434 0.780895
  17 17.2341 831.586 0.785764
  18 18.2341 833.401 0.787479
  19 19.2341 835.35 0.789321
  20 20.2341 832.328 0.786465
  21 21.2341 829.226 0.783534
  22 22.2341 831.277 0.785472
  23 23.2341 830.136 0.784394
  24 24.2341 829.491 0.783785
  25 25.2341 829.924 0.784193
  26 26.2341 827.088 0.781514
  27 27.2341 828.754 0.783088
  28 28.2341 826.374 0.780839
  29 29.2341 827.988 0.782365
  30 30.2341 831.116 0.78532
  31 31.2341 830.378 0.784623
  32 32.2341 832.17 0.786316
  33 33.2341 440.64 0.416359
