# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 39.7839
20000 39.7743
30000 39.786
40000 39.7984
50000 39.8139
60000 39.8162
70000 39.8108
80000 39.8097
90000 39.8068
100000 39.8042
110000 39.8022
120000 39.7949
130000 39.7874
140000 39.7819
150000 39.7782
160000 39.7764
170000 39.7759
180000 39.7753
190000 39.7746
200000 39.7738
210000 39.777
220000 39.7798
230000 39.7826
240000 39.7847
250000 39.7852
260000 39.785
270000 39.7865
280000 39.7879
290000 39.7905
300000 39.7941
310000 39.7974
320000 39.8019
330000 39.8062
340000 39.8095
350000 39.8136
360000 39.8179
370000 39.8227
380000 39.8269
390000 39.8296
400000 39.8315
410000 39.8332
420000 39.8361
430000 39.8402
440000 39.844
450000 39.8469
460000 39.8497
470000 39.8511
480000 39.853
490000 39.8559
500000 39.8586
510000 39.8623
520000 39.8663
530000 39.8708
540000 39.8741
550000 39.8769
560000 39.8796
570000 39.8823
580000 39.8854
590000 39.8889
600000 39.8921
610000 39.8951
620000 39.8986
630000 39.9024
640000 39.9067
650000 39.9121
660000 39.9184
670000 39.9257
680000 39.9322
690000 39.9387
700000 39.9455
710000 39.9516
720000 39.957
730000 39.9621
740000 39.9679
750000 39.9734
760000 39.9793
770000 39.9852
780000 39.9912
790000 39.9968
800000 40.0027
810000 40.0093
820000 40.0164
830000 40.0241
840000 40.0312
850000 40.0373
860000 40.0431
870000 40.0482
880000 40.0527
890000 40.0578
900000 40.0633
910000 40.0689
920000 40.0746
930000 40.0802
940000 40.0859
950000 40.0912
960000 40.0967
970000 40.1021
980000 40.1069
990000 40.1113
1000000 40.1158
1010000 40.1204
1020000 40.1253
1030000 40.1304
1040000 40.1356
1050000 40.1408
1060000 40.1458
1070000 40.151
1080000 40.1567
1090000 40.1626
1100000 40.1686
1110000 40.1745
1120000 40.1801
1130000 40.1859
1140000 40.1918
1150000 40.1974
1160000 40.203
1170000 40.2089
1180000 40.2151
1190000 40.2212
1200000 40.227
1210000 40.2328
1220000 40.2382
1230000 40.2439
1240000 40.2497
1250000 40.2553
1260000 40.2607
1270000 40.2661
1280000 40.2719
1290000 40.2776
1300000 40.2835
1310000 40.2894
1320000 40.2954
1330000 40.3013
1340000 40.3071
1350000 40.3129
1360000 40.3187
1370000 40.3243
1380000 40.3298
1390000 40.335
1400000 40.3402
1410000 40.3451
1420000 40.3501
1430000 40.3547
1440000 40.3595
1450000 40.3643
1460000 40.3693
1470000 40.3747
1480000 40.3801
1490000 40.3857
1500000 40.3912
1510000 40.3966
1520000 40.4019
1530000 40.4076
1540000 40.4134
1550000 40.4191
1560000 40.4249
1570000 40.4309
1580000 40.4371
1590000 40.4435
1600000 40.4495
1610000 40.4553
1620000 40.4613
1630000 40.4674
1640000 40.4735
1650000 40.4799
1660000 40.486
1670000 40.4923
1680000 40.499
1690000 40.5058
1700000 40.5125
1710000 40.5194
1720000 40.5264
1730000 40.5331
1740000 40.54
1750000 40.547
1760000 40.554
1770000 40.5609
1780000 40.5679
1790000 40.5747
1800000 40.5813
1810000 40.588
1820000 40.595
1830000 40.6019
1840000 40.6087
1850000 40.6156
1860000 40.6225
1870000 40.6292
1880000 40.6358
1890000 40.6427
1900000 40.6497
1910000 40.6567
1920000 40.6636
1930000 40.6706
1940000 40.6772
1950000 40.6838
1960000 40.6904
1970000 40.6967
1980000 40.7027
1990000 40.7083
2000000 40.7138
2010000 40.7192
2020000 40.725
2030000 40.7309
2040000 40.7369
2050000 40.7431
2060000 40.7493
2070000 40.7557
2080000 40.7622
2090000 40.7688
2100000 40.7754
2110000 40.7816
2120000 40.7876
2130000 40.7934
2140000 40.7991
2150000 40.8046
2160000 40.8105
2170000 40.8163
2180000 40.8225
2190000 40.8285
2200000 40.8346
2210000 40.8406
2220000 40.8463
2230000 40.8519
2240000 40.8574
2250000 40.8629
2260000 40.8684
2270000 40.8741
2280000 40.8799
2290000 40.8858
2300000 40.8917
2310000 40.8974
2320000 40.9031
2330000 40.9089
2340000 40.9147
2350000 40.9202
2360000 40.9257
2370000 40.9311
2380000 40.9364
2390000 40.942
2400000 40.9473
2410000 40.9525
2420000 40.9578
2430000 40.963
2440000 40.9685
2450000 40.9742
2460000 40.9798
2470000 40.9854
2480000 40.991
2490000 40.9966
2500000 41.0021
2510000 41.0075
2520000 41.013
2530000 41.0188
2540000 41.0246
2550000 41.0304
2560000 41.0362
2570000 41.042
2580000 41.0479
2590000 41.0537
2600000 41.0596
2610000 41.0655
2620000 41.0714
2630000 41.0771
2640000 41.0828
2650000 41.0887
2660000 41.0944
2670000 41.1003
2680000 41.1061
2690000 41.1119
2700000 41.1175
2710000 41.1232
2720000 41.1289
2730000 41.1347
2740000 41.1406
2750000 41.1463
2760000 41.1521
2770000 41.1579
2780000 41.1639
2790000 41.17
2800000 41.1763
2810000 41.1824
2820000 41.1885
2830000 41.1947
2840000 41.201
2850000 41.2071
2860000 41.2131
2870000 41.2191
2880000 41.225
2890000 41.2309
2900000 41.2366
2910000 41.2425
2920000 41.2482
2930000 41.254
2940000 41.2599
2950000 41.266
2960000 41.272
2970000 41.2778
2980000 41.2834
2990000 41.2891
3000000 41.2948
3010000 41.3006
3020000 41.3064
3030000 41.3122
3040000 41.3182
3050000 41.3241
3060000 41.33
3070000 41.336
3080000 41.342
3090000 41.348
3100000 41.3541
3110000 41.3601
3120000 41.366
3130000 41.3718
3140000 41.3777
3150000 41.3835
3160000 41.3893
3170000 41.3953
3180000 41.4012
3190000 41.407
3200000 41.4127
3210000 41.4185
3220000 41.4242
3230000 41.4297
3240000 41.4353
3250000 41.4408
3260000 41.4464
3270000 41.4519
3280000 41.4573
3290000 41.4627
3300000 41.4681
3310000 41.4735
3320000 41.4788
3330000 41.4842
3340000 41.4897
3350000 41.495
3360000 41.5004
3370000 41.5056
3380000 41.511
3390000 41.5167
3400000 41.5225
3410000 41.5283
3420000 41.534
3430000 41.5396
3440000 41.5451
3450000 41.5506
3460000 41.5561
3470000 41.5614
3480000 41.5667
3490000 41.572
3500000 41.5774
3510000 41.5827
3520000 41.5881
3530000 41.5936
3540000 41.5991
3550000 41.6047
3560000 41.6102
3570000 41.6157
3580000 41.6213
3590000 41.627
3600000 41.6327
3610000 41.6385
3620000 41.6444
3630000 41.6502
3640000 41.6561
3650000 41.6619
3660000 41.6676
3670000 41.6734
3680000 41.6793
3690000 41.6851
3700000 41.6912
3710000 41.6974
3720000 41.7035
3730000 41.7097
3740000 41.7159
3750000 41.7222
3760000 41.7285
3770000 41.7348
3780000 41.7411
3790000 41.7473
3800000 41.7536
3810000 41.76
3820000 41.7664
3830000 41.7728
3840000 41.7792
3850000 41.7855
3860000 41.7917
3870000 41.798
3880000 41.8043
3890000 41.8105
3900000 41.8167
3910000 41.8229
3920000 41.8292
3930000 41.8354
3940000 41.8417
3950000 41.848
3960000 41.8543
3970000 41.8608
3980000 41.8673
3990000 41.8738
4000000 41.8803
4010000 41.8868
4020000 41.8933
4030000 41.8998
4040000 41.9062
4050000 41.9128
4060000 41.9195
4070000 41.9264
4080000 41.9333
4090000 41.9403
4100000 41.9473
4110000 41.9543
4120000 41.9614
4130000 41.9685
4140000 41.9756
4150000 41.9827
4160000 41.9899
4170000 41.9969
4180000 42.0042
4190000 42.0116
4200000 42.019
4210000 42.0265
4220000 42.0342
4230000 42.0418
4240000 42.0493
4250000 42.0567
4260000 42.0641
4270000 42.0715
4280000 42.0791
4290000 42.0866
4300000 42.0941
4310000 42.1016
4320000 42.1092
4330000 42.1167
4340000 42.1243
4350000 42.1317
4360000 42.1391
4370000 42.1464
4380000 42.1539
4390000 42.1613
4400000 42.1687
4410000 42.176
4420000 42.1835
4430000 42.191
4440000 42.1985
4450000 42.2059
4460000 42.2132
4470000 42.2204
4480000 42.2278
4490000 42.2352
4500000 42.2425
4510000 42.2497
4520000 42.2571
4530000 42.2643
4540000 42.2715
4550000 42.2789
4560000 42.2862
4570000 42.2935
4580000 42.3008
