# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.23598 839.308 0.793242
  2 2.23598 835.176 0.789337
  3 3.23598 836.508 0.790595
  4 4.23598 837.282 0.791327
  5 5.23598 837.574 0.791603
  6 6.23598 838.94 0.792894
  7 7.23598 838.166 0.792162
  8 8.23598 833.996 0.788221
  9 9.23598 831 0.78539
  10 10.236 827.31 0.781902
  11 11.236 835.24 0.789397
  12 12.236 840.696 0.794554
  13 13.236 839.846 0.79375
  14 14.236 840.5 0.794368
  15 15.236 845.714 0.799296
  16 16.236 839.766 0.793675
  17 17.236 828.856 0.783363
  18 18.236 826.668 0.781296
  19 19.236 817.846 0.772958
  20 20.236 813.264 0.768627
  21 21.236 815.616 0.77085
  22 22.236 818.048 0.773149
  23 23.236 820.476 0.775443
  24 24.236 820.904 0.775848
  25 25.236 823.534 0.778334
  26 26.236 821.994 0.776878
  27 27.236 821.054 0.77599
  28 28.236 814.082 0.7694
  29 29.236 815.714 0.770943
  30 30.236 821.034 0.775971
  31 31.236 837.218 0.791266
  32 32.236 841.482 0.795296
  33 33.236 445.188 0.420753
9000000 33 54000
  1 1.23598 835.097 0.789262
  2 2.23598 833.534 0.787785
  3 3.23598 834.347 0.788553
  4 4.23598 836.116 0.790225
  5 5.23598 838.24 0.792232
  6 6.23598 836.744 0.790819
  7 7.23598 832.454 0.786764
  8 8.23598 827.927 0.782485
  9 9.23598 823.323 0.778134
  10 10.236 821.518 0.776428
  11 11.236 832.503 0.78681
  12 12.236 831.468 0.785832
  13 13.236 832.81 0.7871
  14 14.236 836.323 0.790421
  15 15.236 838.462 0.792442
  16 16.236 833.334 0.787596
  17 17.236 828.199 0.782743
  18 18.236 829.528 0.783999
  19 19.236 827.201 0.781799
  20 20.236 825.547 0.780236
  21 21.236 823.49 0.778292
  22 22.236 828.103 0.782652
  23 23.236 827.804 0.782369
  24 24.236 830.185 0.784619
  25 25.236 828.43 0.782961
  26 26.236 826.291 0.780939
  27 27.236 824.589 0.779331
  28 28.236 819.541 0.77456
  29 29.236 823.68 0.778472
  30 30.236 825.469 0.780162
  31 31.236 831.365 0.785735
  32 32.236 834.293 0.788502
  33 33.236 442.085 0.417821
10000000 33 81000
  1 1.23598 831.91 0.78625
  2 2.23598 830.987 0.785378
  3 3.23598 832.935 0.787218
  4 4.23598 835.767 0.789895
  5 5.23598 838.602 0.792575
  6 6.23598 836.134 0.790242
  7 7.23598 832.172 0.786497
  8 8.23598 828.177 0.782721
  9 9.23598 826.972 0.781583
  10 10.236 825.703 0.780384
  11 11.236 829.473 0.783947
  12 12.236 827.075 0.78168
  13 13.236 829.351 0.783832
  14 14.236 832.621 0.786922
  15 15.236 832.331 0.786648
  16 16.236 829.933 0.784381
  17 17.236 827.443 0.782028
  18 18.236 829.943 0.784391
  19 19.236 829.207 0.783695
  20 20.236 827.147 0.781748
  21 21.236 827.367 0.781956
  22 22.236 833.683 0.787925
  23 23.236 832.949 0.787232
  24 24.236 832.993 0.787274
  25 25.236 833.012 0.787291
  26 26.236 830.809 0.785209
  27 27.236 830.847 0.785245
  28 28.236 824.291 0.779049
  29 29.236 823.945 0.778722
  30 30.236 822.403 0.777264
  31 31.236 826.036 0.780698
  32 32.236 828.656 0.783174
  33 33.236 439.125 0.415023
11000000 33 108000
  1 1.23598 831.155 0.785536
  2 2.23598 828.598 0.78312
  3 3.23598 831.271 0.785646
  4 4.23598 834.584 0.788777
  5 5.23598 837.513 0.791545
  6 6.23598 836.048 0.79016
  7 7.23598 831.477 0.785841
  8 8.23598 829.137 0.783629
  9 9.23598 827.231 0.781828
  10 10.236 827.168 0.781769
  11 11.236 832.375 0.786689
  12 12.236 827.757 0.782324
  13 13.236 828.534 0.783059
  14 14.236 830.763 0.785166
  15 15.236 830.96 0.785352
  16 16.236 831.317 0.785689
  17 17.236 829.872 0.784324
  18 18.236 832.153 0.786479
  19 19.236 830.482 0.784901
  20 20.236 827.678 0.78225
  21 21.236 826.894 0.78151
  22 22.236 831.514 0.785876
  23 23.236 830.452 0.784871
  24 24.236 831.103 0.785488
  25 25.236 830.386 0.784809
  26 26.236 829.782 0.784238
  27 27.236 830.615 0.785025
  28 28.236 826.68 0.781307
  29 29.236 826.348 0.780993
  30 30.236 824.263 0.779022
  31 31.236 826.957 0.781568
  32 32.236 829.749 0.784207
  33 33.236 439.186 0.415081
12000000 33 135000
  1 1.23598 831.255 0.785631
  2 2.23598 830.902 0.785297
  3 3.23598 834.183 0.788398
  4 4.23598 836.404 0.790498
  5 5.23598 835.09 0.789255
  6 6.23598 832.119 0.786447
  7 7.23598 830.11 0.784548
  8 8.23598 828.82 0.783329
  9 9.23598 827.07 0.781676
  10 10.236 828.342 0.782877
  11 11.236 833.366 0.787626
  12 12.236 830.219 0.784651
  13 13.236 831.639 0.785994
  14 14.236 833.449 0.787704
  15 15.236 833.662 0.787906
  16 16.236 832.869 0.787156
  17 17.236 831.028 0.785417
  18 18.236 830.572 0.784985
  19 19.236 830.45 0.78487
  20 20.236 827.824 0.782388
  21 21.236 826.768 0.78139
  22 22.236 830.185 0.78462
  23 23.236 828.617 0.783137
  24 24.236 828.482 0.78301
  25 25.236 828.054 0.782606
  26 26.236 827.837 0.782401
  27 27.236 828.355 0.78289
  28 28.236 823.649 0.778442
  29 29.236 825.289 0.779992
  30 30.236 825.683 0.780365
  31 31.236 828.327 0.782864
  32 32.236 830.384 0.784808
  33 33.236 438.998 0.414903
