# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
1000000 34 27000
  24 23.5 820.088 0.709418
  25 24.5 816.562 0.706368
  26 25.5 816.553 0.706361
  27 26.5 816.209 0.706063
  28 27.5 815.9 0.705796
  29 28.5 814.967 0.704989
  30 29.5 819.543 0.708948
  31 30.5 817.421 0.707111
  32 31.5 821.55 0.710683
  33 32.5 813.899 0.704065
  34 33.5 414.891 0.358903
7000000 34 189000
  1 0.5 386.448 0.334297
  2 1.5 821.513 0.710652
  3 2.5 822.43 0.711445
  4 3.5 826.943 0.715349
  5 4.5 822.211 0.711256
  6 5.5 823.813 0.712641
  7 6.5 820.246 0.709555
  8 7.5 819.318 0.708753
  9 8.5 815.471 0.705424
  10 9.5 818.06 0.707665
  11 10.5 822.704 0.711682
  12 11.5 825.375 0.713992
  13 12.5 822.968 0.71191
  14 13.5 816.863 0.706629
  15 14.5 822.934 0.71188
  16 15.5 820.458 0.709739
  17 16.5 814.063 0.704206
  18 17.5 818.138 0.707732
  19 18.5 813.73 0.703919
  20 19.5 813.579 0.703788
  21 20.5 816.053 0.705928
  22 21.5 817.92 0.707543
  23 22.5 824.923 0.713601
  24 23.5 822.86 0.711817
  25 24.5 818.641 0.708167
  26 25.5 817.625 0.707288
  27 26.5 817.164 0.706889
  28 27.5 816.717 0.706502
  29 28.5 814.699 0.704757
  30 29.5 819.186 0.708639
  31 30.5 817.819 0.707456
  32 31.5 823.296 0.712194
  33 32.5 818.059 0.707663
  34 33.5 387.774 0.335444
