# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.07561 785.692 0.728138
  2 2.07561 774.66 0.717914
  3 3.07561 758.568 0.703001
  4 4.07561 748.94 0.694078
  5 5.07561 738.092 0.684025
  6 6.07561 742.702 0.688297
  7 7.07561 747.284 0.692544
  8 8.07561 752.656 0.697522
  9 9.07561 760.94 0.705199
  10 10.0756 770.766 0.714305
  11 11.0756 784.638 0.727161
  12 12.0756 812.166 0.752673
  13 13.0756 838.04 0.776652
  14 14.0756 860.892 0.79783
  15 15.0756 865.292 0.801907
  16 16.0756 862.842 0.799637
  17 17.0756 865.878 0.80245
  18 18.0756 866.098 0.802654
  19 19.0756 863.374 0.80013
  20 20.0756 864.236 0.800929
  21 21.0756 865.942 0.80251
  22 22.0756 870.072 0.806337
  23 23.0756 866.522 0.803047
  24 24.0756 872.686 0.80876
  25 25.0756 868.474 0.804856
  26 26.0756 857.786 0.794951
  27 27.0756 848.466 0.786314
  28 28.0756 846.648 0.784629
  29 29.0756 849.486 0.787259
  30 30.0756 843.612 0.781815
  31 31.0756 836.614 0.77533
  32 32.0756 824.83 0.764409
  33 33.0756 685.106 0.63492
9000000 33 54000
  1 1.07561 785.666 0.728114
  2 2.07561 768.973 0.712644
  3 3.07561 749.564 0.694657
  4 4.07561 742.165 0.6878
  5 5.07561 735.473 0.681598
  6 6.07561 733.981 0.680215
  7 7.07561 740.046 0.685836
  8 8.07561 748.404 0.693582
  9 9.07561 761.831 0.706025
  10 10.0756 779.073 0.722004
  11 11.0756 799.745 0.741162
  12 12.0756 824.852 0.76443
  13 13.0756 844.318 0.78247
  14 14.0756 865.555 0.802151
  15 15.0756 867.235 0.803708
  16 16.0756 866.364 0.802901
  17 17.0756 872.007 0.80813
  18 18.0756 865.451 0.802055
  19 19.0756 861.587 0.798474
  20 20.0756 862.794 0.799592
  21 21.0756 864.31 0.800997
  22 22.0756 864.136 0.800836
  23 23.0756 863.305 0.800066
  24 24.0756 867.565 0.804014
  25 25.0756 867.204 0.803679
  26 26.0756 862.014 0.798869
