# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 39.0376
20000 39.0442
30000 39.0499
40000 39.0723
50000 39.0876
60000 39.105
70000 39.1194
80000 39.1374
90000 39.1501
100000 39.1559
110000 39.1623
120000 39.1727
130000 39.1856
140000 39.2015
150000 39.218
160000 39.2346
170000 39.2548
180000 39.2774
190000 39.2976
200000 39.3176
210000 39.336
220000 39.3521
230000 39.3682
240000 39.3809
250000 39.3941
260000 39.4088
270000 39.4218
280000 39.4344
290000 39.4474
300000 39.4597
310000 39.4737
320000 39.4878
330000 39.5022
340000 39.5167
350000 39.5301
360000 39.5425
370000 39.5547
380000 39.5666
390000 39.5775
400000 39.5861
410000 39.5949
420000 39.6025
430000 39.611
440000 39.6193
450000 39.6267
460000 39.6338
470000 39.6415
480000 39.6487
490000 39.6566
500000 39.6649
510000 39.6716
520000 39.6764
530000 39.6812
540000 39.6864
550000 39.6926
560000 39.6991
570000 39.7065
580000 39.7141
590000 39.7216
600000 39.7295
610000 39.7378
620000 39.7467
630000 39.7552
640000 39.7635
650000 39.771
660000 39.7778
670000 39.7844
680000 39.7906
690000 39.7963
700000 39.8033
710000 39.8108
720000 39.8177
730000 39.8246
740000 39.832
750000 39.8399
760000 39.848
770000 39.8561
780000 39.8645
790000 39.8726
800000 39.8801
810000 39.8881
820000 39.8958
830000 39.9036
840000 39.9109
850000 39.9179
860000 39.9255
870000 39.9326
880000 39.9397
890000 39.9467
900000 39.9538
910000 39.9618
920000 39.9704
930000 39.9787
940000 39.9873
950000 39.9959
960000 40.0049
970000 40.0142
980000 40.0231
990000 40.0324
1000000 40.0417
1010000 40.0515
1020000 40.0616
1030000 40.0716
1040000 40.0816
1050000 40.0922
1060000 40.1025
1070000 40.1128
1080000 40.1224
1090000 40.1311
1100000 40.1402
1110000 40.1493
1120000 40.1584
1130000 40.1676
1140000 40.1764
1150000 40.1849
1160000 40.193
1170000 40.2013
1180000 40.2095
1190000 40.2182
1200000 40.2273
1210000 40.236
1220000 40.2447
1230000 40.253
1240000 40.2615
1250000 40.2702
1260000 40.2787
1270000 40.2874
1280000 40.2962
1290000 40.3049
1300000 40.3138
1310000 40.3234
1320000 40.3329
1330000 40.3417
1340000 40.3505
1350000 40.3593
1360000 40.3681
1370000 40.3771
1380000 40.3858
1390000 40.3946
1400000 40.4032
1410000 40.4118
1420000 40.4199
1430000 40.4278
1440000 40.4356
1450000 40.4432
1460000 40.4511
1470000 40.4591
1480000 40.4668
1490000 40.4746
1500000 40.4821
