# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.23598 827.782 0.782348
  2 2.23598 833.324 0.787586
  3 3.23598 840.924 0.794769
  4 4.23598 832.574 0.786877
  5 5.23598 826.294 0.780942
  6 6.23598 834.492 0.78869
  7 7.23598 845.116 0.798731
  8 8.23598 844.658 0.798298
  9 9.23598 836.098 0.790208
  10 10.236 830.96 0.785352
  11 11.236 832.812 0.787102
  12 12.236 831.296 0.78567
  13 13.236 831.678 0.786031
  14 14.236 833.808 0.788044
  15 15.236 826.958 0.78157
  16 16.236 822.942 0.777774
  17 17.236 817.022 0.772179
  18 18.236 817.924 0.773031
  19 19.236 815.368 0.770616
  20 20.236 811.216 0.766692
  21 21.236 818.26 0.773349
  22 22.236 821.66 0.776562
  23 23.236 824.502 0.779248
  24 24.236 828.794 0.783305
  25 25.236 830.244 0.784675
  26 26.236 836.976 0.791038
  27 27.236 837.044 0.791102
  28 28.236 833.116 0.78739
  29 29.236 838.862 0.79282
  30 30.236 838.81 0.792771
  31 31.236 828.97 0.783471
  32 32.236 829.706 0.784167
  33 33.236 439.81 0.415671
9000000 33 54000
  1 1.23598 824.651 0.779389
  2 2.23598 826.611 0.781242
  3 3.23598 833.983 0.788209
  4 4.23598 831.014 0.785403
  5 5.23598 831.04 0.785428
  6 6.23598 837.107 0.791162
  7 7.23598 843.233 0.796951
  8 8.23598 843.583 0.797282
  9 9.23598 833.894 0.788125
  10 10.236 829.342 0.783823
  11 11.236 829.621 0.784086
  12 12.236 825.003 0.779722
  13 13.236 826.959 0.781571
  14 14.236 828.715 0.78323
  15 15.236 827.004 0.781613
  16 16.236 829.455 0.78393
  17 17.236 827.026 0.781634
  18 18.236 827.493 0.782075
  19 19.236 826.37 0.781014
  20 20.236 824.787 0.779518
  21 21.236 827.092 0.781696
  22 22.236 825.466 0.78016
  23 23.236 827.827 0.782391
  24 24.236 826.956 0.781568
  25 25.236 827.935 0.782493
  26 26.236 833.734 0.787974
  27 27.236 834.378 0.788582
  28 28.236 833.414 0.787671
  29 29.236 832.362 0.786677
  30 30.236 829.63 0.784095
  31 31.236 827.666 0.782239
  32 32.236 828.09 0.782639
  33 33.236 438.559 0.414488
10000000 33 81000
  1 1.23598 823.553 0.778351
  2 2.23598 826.421 0.781062
  3 3.23598 831.479 0.785842
  4 4.23598 830.805 0.785205
  5 5.23598 830.728 0.785133
  6 6.23598 833.175 0.787445
  7 7.23598 837.409 0.791447
  8 8.23598 840.551 0.794416
  9 9.23598 836.871 0.790938
  10 10.236 833.813 0.788048
  11 11.236 834.504 0.788701
  12 12.236 827.997 0.782552
  13 13.236 827.42 0.782006
  14 14.236 827.472 0.782055
  15 15.236 824.339 0.779094
  16 16.236 828.268 0.782808
  17 17.236 826.631 0.781261
  18 18.236 829.096 0.78359
  19 19.236 827.159 0.781759
  20 20.236 823.808 0.778593
  21 21.236 826.949 0.781561
  22 22.236 827.301 0.781893
  23 23.236 828.901 0.783406
  24 24.236 829.268 0.783753
  25 25.236 828.004 0.782558
  26 26.236 828.673 0.78319
  27 27.236 834.941 0.789115
  28 28.236 835.249 0.789405
  29 29.236 835.357 0.789508
  30 30.236 832.327 0.786644
  31 31.236 827.751 0.782319
  32 32.236 827.441 0.782026
  33 33.236 436.341 0.412392
11000000 33 108000
  1 1.23598 824.564 0.779307
  2 2.23598 828.107 0.782655
  3 3.23598 831.809 0.786155
  4 4.23598 831.475 0.785839
  5 5.23598 832.661 0.78696
  6 6.23598 833.664 0.787908
  7 7.23598 833.772 0.78801
  8 8.23598 833.724 0.787964
  9 9.23598 833.904 0.788134
  10 10.236 832.268 0.786588
  11 11.236 832.448 0.786758
  12 12.236 827.381 0.781969
  13 13.236 827.256 0.781851
  14 14.236 825.614 0.7803
  15 15.236 824.178 0.778942
  16 16.236 828.029 0.782582
  17 17.236 828.033 0.782586
  18 18.236 831.881 0.786222
  19 19.236 830.448 0.784868
  20 20.236 826.308 0.780955
  21 21.236 827.177 0.781777
  22 22.236 829.153 0.783644
  23 23.236 831.334 0.785706
  24 24.236 829.244 0.78373
  25 25.236 828.151 0.782698
  26 26.236 829.024 0.783522
  27 27.236 834.759 0.788942
  28 28.236 833.964 0.788191
  29 29.236 833.817 0.788052
  30 30.236 833.699 0.787941
  31 31.236 828.626 0.783146
  32 32.236 827.582 0.782159
  33 33.236 435.946 0.412019
12000000 33 135000
  1 1.23598 826.499 0.781136
  2 2.23598 829.407 0.783884
  3 3.23598 831.548 0.785907
  4 4.23598 830.219 0.784651
  5 5.23598 831.808 0.786154
  6 6.23598 833.272 0.787537
  7 7.23598 834.318 0.788526
  8 8.23598 833.887 0.788118
  9 9.23598 831.794 0.78614
  10 10.236 831.386 0.785754
  11 11.236 832.562 0.786866
  12 12.236 828.426 0.782957
  13 13.236 828.658 0.783177
  14 14.236 827.968 0.782524
  15 15.236 826.097 0.780756
  16 16.236 828.912 0.783416
  17 17.236 828.419 0.782951
  18 18.236 831.58 0.785938
  19 19.236 830.574 0.784988
  20 20.236 826.907 0.781521
  21 21.236 827.547 0.782126
  22 22.236 828.808 0.783318
  23 23.236 830.517 0.784933
  24 24.236 828.85 0.783357
  25 25.236 826.774 0.781396
  26 26.236 827.666 0.782239
  27 27.236 833.127 0.7874
  28 28.236 833.073 0.787349
  29 29.236 834.258 0.788469
  30 30.236 834.105 0.788325
  31 31.236 826.706 0.781331
  32 32.236 827.858 0.782421
  33 33.236 436.469 0.412513
